,player_name,touches,year
13, Grant Leadbitter,1139,2007/2008
14, Fernando Torres,1137,2007/2008
15, Paul Robinson,1136,2007/2008
16, Micah Richards,1133,2007/2008
17, Petr Cech,1130,2007/2008
18, Dean Leacock,1124,2007/2008
19, Marcus Bent,1114,2007/2008
0, Stephen Pearson,1110,2007/2008
1, Gary McSheffrey,1105,2007/2008
2, Tuncay Sanli,1102,2007/2008
3, Matt Oakley,1100,2007/2008
4, Danny Guthrie,1099,2007/2008
5, Fábio Aurélio,1098,2007/2008
6, Manuel Almunia,1091,2007/2008
7, Younes Kaboul,1089,2007/2008
8, Mehdi Nafti,1088,2007/2008
9, Anderson,1083,2007/2008
10, Stiliyan Petrov,1070,2007/2008
11, Paul Stalteri,1067,2007/2008
12, Kenny Miller,1061,2007/2008
13, Darren Moore,1061,2007/2008
14, Aaron Lennon,1057,2007/2008
15, Eddie Lewis,1038,2007/2008
16, Chris Baird,1032,2007/2008
17, Robbie Savage,1029,2007/2008
18, Sean Davis,1028,2007/2008
19, Michael Ballack,1027,2007/2008
0, Paulo Ferreira,1020,2007/2008
1, Yakubu,1016,2007/2008
2, Kerimoglou Tugay,1011,2007/2008
3, Scott Parker,1007,2007/2008
4, Steven Davis,1004,2007/2008
5, Alan Hutton,1003,2007/2008
6, Tomas Rosicky,996,2007/2008
7, Claude Makelele,995,2007/2008
8, Florent Malouda,995,2007/2008
9, Andrew Taylor,995,2007/2008
10, Nolberto Solano,993,2007/2008
11, Wilson Palacios,988,2007/2008
12, Carlton Cole,985,2007/2008
13, John Utaka,984,2007/2008
14, Paul McShane,983,2007/2008
15, Antti Niemi,973,2007/2008
16, Zat Knight,967,2007/2008
17, Gilberto Silva,958,2007/2008
18, Obafemi Martins,958,2007/2008
19, Anton Ferdinand,955,2007/2008
0, Shaun Wright-Phillips,951,2007/2008
1, Yossi Benayoun,945,2007/2008
2, Shay Given,944,2007/2008
3, Steve Harper,942,2007/2008
4, John O'Shea,938,2007/2008
5, Danny Higginbotham,936,2007/2008
6, Dwight Yorke,936,2007/2008
7, Emmerson Boyce,932,2007/2008
8, Abdoulaye Faye,929,2007/2008
9, Pedro Mendes,928,2007/2008
10, Jlloyd Samuel,917,2007/2008
11, Michael Chopra,908,2007/2008
12, Ryan Babel,905,2007/2008
13, Dean Ashton,900,2007/2008
14, Brede Hangeland,900,2007/2008
15, Stephen Bywater,894,2007/2008
16, Benni McCarthy,890,2007/2008
17, Daryl Murphy,886,2007/2008
18, Lucas Leiva,884,2007/2008
19, Craig Gardner,871,2007/2008
0, Fredrik Ljungberg,865,2007/2008
1, Nedum Onuoha,864,2007/2008
2, Andrew Todd,860,2007/2008
3, Claude Davis,850,2007/2008
4, Jamie O'Hara,850,2007/2008
5, Michael Owen,850,2007/2008
6, Grétar Steinsson,845,2007/2008
7, Philippe Senderos,842,2007/2008
8, Emile Heskey,840,2007/2008
9, Joey O'Brien,839,2007/2008
10, Franck Queudrue,837,2007/2008
11, David Rozehnal,831,2007/2008
12, Mark Viduka,828,2007/2008
13, Abdoulaye Méité,826,2007/2008
14, Denny Landzaat,824,2007/2008
15, Didier Drogba,817,2007/2008
16, Carlos Bocanegra,805,2007/2008
17, Radhi Jaidi,805,2007/2008
18, Andy Griffin,802,2007/2008
19, Jonathan Spector,794,2007/2008
0, Ross Wallace,792,2007/2008
1, Tim Cahill,787,2007/2008
2, Cameron Jerome,786,2007/2008
3, Darius Vassell,780,2007/2008
4, Leighton Baines,778,2007/2008
5, Claudio Caçapa,776,2007/2008
6, Jérémie Aliadière,773,2007/2008
7, Dickson Etuhu,756,2007/2008
8, Jermaine Pennant,746,2007/2008
9, Roy Carroll,744,2007/2008
10, Hossam Ghaly,744,2007/2008
11, Martin Skrtel,743,2007/2008
12, Diomansy Kamara,742,2007/2008
13, Jonny Evans,740,2007/2008
14, Wayne Bridge,739,2007/2008
15, Liam Rosenior,734,2007/2008
16, Tal Ben Haim,723,2007/2008
17, Matthew Etherington,715,2007/2008
18, Nicky Hunt,706,2007/2008
19, Luis Boa Morte,699,2007/2008
0, Mikael Forssell,696,2007/2008
1, Brynjar Gunnarsson,695,2007/2008
2, David Murphy,694,2007/2008
3, Damien Johnson,692,2007/2008
4, Kanu,691,2007/2008
5, Craig Fagan,683,2007/2008
6, Andy Reid,681,2007/2008
7, Phil Bardsley,675,2007/2008
8, Ryan Taylor,675,2007/2008
9, James McFadden,669,2007/2008
10, Sun Jihai,659,2007/2008
11, Lauren,650,2007/2008
12, Nicklas Bendtner,640,2007/2008
13, Andrew Johnson,640,2007/2008
14, Theo Walcott,636,2007/2008
15, Robin van Persie,630,2007/2008
16, Noé Pamarot,618,2007/2008
17, Damien Duff,615,2007/2008
18, Steve Howard,614,2007/2008
19, André Bikey,612,2007/2008
0, Dejan Stefanovic,609,2007/2008
1, Abou Diaby,603,2007/2008
2, Alan Stubbs,600,2007/2008
3, Ibrahima Sonko,594,2007/2008
4, Kasey Keller,593,2007/2008
5, Kieran Richardson,591,2007/2008
6, Andreas Granqvist,582,2007/2008
7, Hameur Bouazza,577,2007/2008
8, Manuel Fernandes,576,2007/2008
9, Gary Speed,576,2007/2008
10, Lee Cattermole,573,2007/2008
11, Marek Matejovsky,557,2007/2008
12, Giles Barnes,555,2007/2008
13, Greg Halford,554,2007/2008
14, John Oster,554,2007/2008
15, Rafael Schmitz,552,2007/2008
16, Andrey Voronin,550,2007/2008
17, Radek Cerny,549,2007/2008
18, Jermain Defoe,545,2007/2008
19, Zurab Khizanishvili,544,2007/2008
0, Denilson,539,2007/2008
1, Johan Djourou,536,2007/2008
2, John Pantsil,536,2007/2008
3, Shaun Maloney,533,2007/2008
4, Eduardo da Silva,532,2007/2008
5, Peter Crouch,530,2007/2008
6, David Healy,524,2007/2008
7, Richard Hughes,522,2007/2008
8, Stephen Carr,520,2007/2008
9, Teemu Tainio,504,2007/2008
10, Brian McBride,499,2007/2008
11, Lee Bowyer,492,2007/2008
12, Carlos Edwards,492,2007/2008
13, Jason Roberts,488,2007/2008
14, Leon Andreasen,485,2007/2008
15, Elliot Omozusi,482,2007/2008
16, Gary Cahill,481,2007/2008
17, Darren Fletcher,467,2007/2008
18, David Jones,467,2007/2008
19, Emre,465,2007/2008
0, Bobby Convey,465,2007/2008
1, Bobby Zamora,460,2007/2008
2, Victor Anichebe,458,2007/2008
3, Claudio Pizarro,457,2007/2008
4, Danny Gabbidon,450,2007/2008
5, Harry Kewell,449,2007/2008
6, Aaron Mokoena,445,2007/2008
7, Ali Al Habsi,440,2007/2008
8, Chris Riggott,439,2007/2008
9, Antoine Sibierski,438,2007/2008
10, Kevin-Prince Boateng,436,2007/2008
11, Kalifa Cissé,436,2007/2008
12, Nuno Valente,432,2007/2008
13, Josip Skoko,428,2007/2008
14, Robert Huth,427,2007/2008
15, Gareth Bale,425,2007/2008
16, Gary Teale,422,2007/2008
17, Carlo Cudicini,421,2007/2008
18, Alexei Smertin,419,2007/2008
19, Michael Duberry,414,2007/2008
0, Mohamed Sissoko,413,2007/2008
1, Garry O'Connor,387,2007/2008
2, Alexandre Song,386,2007/2008
3, Kasper Schmeichel,381,2007/2008
4, Park Ji-Sung,375,2007/2008
5, Stuart Parnaby,368,2007/2008
6, Anthony Stokes,368,2007/2008
7, Darren Bent,358,2007/2008
8, Shane Long,355,2007/2008
9, Louis Saha,350,2007/2008
10, Curtis Davies,345,2007/2008
11, Luke Moore,337,2007/2008
12, Emanuel Villa,336,2007/2008
13, Mauro Zárate,334,2007/2008
14, Marlon King,333,2007/2008
15, Andriy Shevchenko,333,2007/2008
16, Gerard Piqué,330,2007/2008
17, Daniel de Ridder,326,2007/2008
18, Mido,326,2007/2008
19, Seol Ki-Hyeon,312,2007/2008
0, Lewis Price,311,2007/2008
1, Marc Edworthy,310,2007/2008
2, Tomasz Kuszczak,310,2007/2008
3, Geovanni,307,2007/2008
4, Leroy Lita,303,2007/2008
5, Rolando Bianchi,301,2007/2008
6, Mile Sterjovski,300,2007/2008
7, Steve Sidwell,290,2007/2008
8, Gérald Cid,285,2007/2008
9, Moritz Volz,281,2007/2008
10, Robert Earnshaw,280,2007/2008
11, Adam Johnson,280,2007/2008
12, Emile Mpenza,273,2007/2008
13, Milan Baros,265,2007/2008
14, Marlon Harewood,264,2007/2008
15, James Tomkins,264,2007/2008
16, Daniel Agger,258,2007/2008
17, Johann Vogel,255,2007/2008
18, Jonathan Grounds,250,2007/2008
19, Gilberto,246,2007/2008
0, Jens Lehmann,243,2007/2008
1, Matt Derbyshire,241,2007/2008
2, Ian Harte,239,2007/2008
3, Erik Edman,234,2007/2008
4, Afonso Alves,228,2007/2008
5, David Nugent,228,2007/2008
6, Andreas Isaksson,219,2007/2008
7, Ricardo Rocha,218,2007/2008
8, Benny Feilhaber,217,2007/2008
9, Lubomir Michalik,217,2007/2008
10, Mikel Alonso,211,2007/2008
11, Andrew Davies,211,2007/2008
12, Craig Bellamy,207,2007/2008
13, Arnold Mvuemba,200,2007/2008
14, Lee Dong-Gook,199,2007/2008
15, Anthony Gardner,195,2007/2008
16, Ulises de la Cruz,194,2007/2008
17, Emiliano Insúa,184,2007/2008
18, Roy O'Donovan,184,2007/2008
19, Stelios Giannakopoulos,180,2007/2008
0, Julien Faubert,171,2007/2008
1, Damien Plessis,170,2007/2008
2, Eddie Johnson,168,2007/2008
3, Shefki Kuqi,166,2007/2008
4, Emerse Faé,163,2007/2008
5, Nery Castillo,162,2007/2008
6, Ledley King,160,2007/2008
7, Mat Sadler,160,2007/2008
8, Tony Warner,158,2007/2008
9, Henri Camara,157,2007/2008
10, Stuart Taylor,150,2007/2008
11, Julius Aghahowa,146,2007/2008
12, Mikaël Silvestre,144,2007/2008
13, Colin Doyle,143,2007/2008
14, Mohamed Shawky,143,2007/2008
15, Felipe Caicedo,142,2007/2008
16, Tamir Cohen,141,2007/2008
17, Grzegorz Rasiak,138,2007/2008
18, Thomas Gravesen,136,2007/2008
19, Ross Turnbull,134,2007/2008
0, Christian Wilhelmsson,132,2007/2008
1, Justin Hoyte,131,2007/2008
2, Jamie Ashdown,122,2007/2008
3, Patrik Berger,122,2007/2008
4, James Collins,117,2007/2008
5, Lukasz Fabianski,116,2007/2008
6, Georgios Samaras,116,2007/2008
7, Shola Ameobi,112,2007/2008
8, Danny Simpson,112,2007/2008
9, David Edgar,110,2007/2008
10, Martin Taylor,110,2007/2008
11, Darren Ward,109,2007/2008
12, Michael Johnson,108,2007/2008
13, Adel Taarabt,102,2007/2008
14, Bruno Berner,98,2007/2008
15, Erik Nevland,95,2007/2008
16, Heidar Helguson,94,2007/2008
17, Isaiah Osbourne,94,2007/2008
18, Salomon Olembé,93,2007/2008
19, Kelvin Etuhu,92,2007/2008
0, Lucien Aubey,91,2007/2008
1, Armand Traore,91,2007/2008
2, Jack Hobbs,90,2007/2008
3, Chris Eagles,89,2007/2008
4, Freddie Sears,89,2007/2008
5, Djimi Traore,89,2007/2008
6, Andrew Cole,86,2007/2008
7, Jimmy Kébé,86,2007/2008
8, Rade Prica,86,2007/2008
9, Stefan Wessels,86,2007/2008
10, Laurent Robert,85,2007/2008
11, Henrique Hilario,82,2007/2008
12, Benoit Assou-Ekotto,79,2007/2008
13, Lewin Nyatanga,76,2007/2008
14, James Vaughan,76,2007/2008
15, Andy Carroll,71,2007/2008
16, Daniel Braaten,65,2007/2008
17, Kieron Dyer,65,2007/2008
18, Danny Mills,64,2007/2008
19, Ben Hutchinson,61,2007/2008
0, Wayne Routledge,60,2007/2008
1, Maynor Figueroa,58,2007/2008
2, Scott Golbourne,58,2007/2008
3, David Connolly,56,2007/2008
4, Daniel Sturridge,55,2007/2008
5, Chris Gunter,54,2007/2008
6, Richard Kingson,54,2007/2008
7, David Cotterill,49,2007/2008
8, Brad Jones,49,2007/2008
9, Moustapha Salifou,47,2007/2008
10, Andranik Teymourian,45,2007/2008
11, Mike Pollitt,44,2007/2008
12, Martyn Waghorn,42,2007/2008
13, Ben Foster,41,2007/2008
14, Jack Collison,39,2007/2008
15, Sam Williamson,39,2007/2008
16, Tom Craddock,36,2007/2008
17, Martin Cranie,35,2007/2008
18, Nathan Ashton,34,2007/2008
19, Marton Fülöp,32,2007/2008
0, Jonathan Macken,29,2007/2008
1, Peter Ramage,29,2007/2008
2, Ricardo Vaz Te,24,2007/2008
3, Caleb Folan,23,2007/2008
4, Fitz Hall,23,2007/2008
5, Miles Addison,22,2007/2008
6, Russell Anderson,22,2007/2008
7, Mohammed Camara,22,2007/2008
8, Glen Little,22,2007/2008
9, Robert Malcolm,22,2007/2008
10, Valeri Bojinov,20,2007/2008
11, Erik Hagen,18,2007/2008
12, Franck Songo'o,16,2007/2008
13, Stern John,15,2007/2008
14, Philippe Christanval,14,2007/2008
15, Kazenga Lua Lua,13,2007/2008
16, Collins John,12,2007/2008
17, Scott Sinclair,11,2007/2008
18, Martin Olsson,10,2007/2008
19, Mark Randall,10,2007/2008
0, Tony McMahon,9,2007/2008
1, Kyel Reid,9,2007/2008
2, Lamine Diatta,8,2007/2008
3, Paris Simmons,8,2007/2008
4, Neil Danns,7,2007/2008
5, John Halls,7,2007/2008
6, Borja Oubiña,7,2007/2008
7, Ian Pearce,7,2007/2008
8, Maceo Rigters,6,2007/2008
9, Fraizer Campbell,4,2007/2008
10, Jack Rodwell,2,2007/2008
0, Cesc Fàbregas,3159,2006/2007
1, Frank Lampard,2553,2006/2007
2, Liam Rosenior,2455,2006/2007
3, Steven Gerrard,2419,2006/2007
4, Nicky Shorey,2413,2006/2007
5, Xabi Alonso,2391,2006/2007
6, Paul Scholes,2364,2006/2007
7, Gilberto Silva,2329,2006/2007
8, Michael Essien,2297,2006/2007
9, Mikel Arteta,2191,2006/2007
10, Gareth Barry,2188,2006/2007
11, Phil Neville,2185,2006/2007
12, Pascal Chimbonda,2174,2006/2007
13, Michael Carrick,2172,2006/2007
14, Lucas Neill,2133,2006/2007
15, Rio Ferdinand,2085,2006/2007
16, Gaël Clichy,2084,2006/2007
17, Kolo Touré,2061,2006/2007
18, Joey Barton,2057,2006/2007
19, Steve Finnan,2034,2006/2007
0, Brett Emerton,2030,2006/2007
1, Olof Mellberg,2027,2006/2007
2, Morten Gamst Pedersen,1982,2006/2007
3, Leighton Baines,1975,2006/2007
4, Jamie Carragher,1972,2006/2007
5, Andrew Taylor,1956,2006/2007
6, Cristiano Ronaldo,1955,2006/2007
7, Michael Dawson,1906,2006/2007
8, John Arne Riise,1905,2006/2007
9, Alyaksandr Hleb,1902,2006/2007
10, Luke Young,1899,2006/2007
11, Franck Queudrue,1898,2006/2007
12, Richard Dunne,1890,2006/2007
13, Ivan Campo,1864,2006/2007
14, Gary Speed,1851,2006/2007
15, David Bentley,1834,2006/2007
16, Glen Johnson,1830,2006/2007
17, Joleon Lescott,1827,2006/2007
18, Stewart Downing,1807,2006/2007
19, Sylvain Distin,1794,2006/2007
0, Talal El Karkouri,1787,2006/2007
1, Nolberto Solano,1777,2006/2007
2, Ricardo Carvalho,1753,2006/2007
3, George Boateng,1739,2006/2007
4, Phil Jagielka,1723,2006/2007
5, Gary O'Neil,1714,2006/2007
6, Wayne Rooney,1713,2006/2007
7, Gary Neville,1697,2006/2007
8, Claude Makelele,1675,2006/2007
9, Kerimoglou Tugay,1650,2006/2007
10, James Milner,1649,2006/2007
11, Emmanuel Eboué,1609,2006/2007
12, Scott Parker,1607,2006/2007
13, David James,1606,2006/2007
14, Ryan Giggs,1593,2006/2007
15, Steve Sidwell,1588,2006/2007
16, Gavin Mahon,1569,2006/2007
17, Lee Carsley,1561,2006/2007
18, Jussi Jääskeläinen,1561,2006/2007
19, Joseph Yobo,1561,2006/2007
0, Gavin McCann,1560,2006/2007
1, Sami Hyypiä,1556,2006/2007
2, Michael Brown,1552,2006/2007
3, Marcus Hahnemann,1521,2006/2007
4, John Terry,1515,2006/2007
5, Matthew Taylor,1514,2006/2007
6, Jermaine Jenas,1501,2006/2007
7, Didier Zokora,1498,2006/2007
8, Tal Ben Haim,1496,2006/2007
9, Emanuel Pogatetz,1488,2006/2007
10, Paul Konchesky,1485,2006/2007
11, El Hadji Diouf,1475,2006/2007
12, Nicky Hunt,1468,2006/2007
13, Paul Robinson,1468,2006/2007
14, Hermann Hreidarsson,1466,2006/2007
15, Dirk Kuyt,1460,2006/2007
16, Stiliyan Petrov,1453,2006/2007
17, Daniel Agger,1446,2006/2007
18, Nicky Butt,1446,2006/2007
19, Dimitar Berbatov,1437,2006/2007
0, Patrice Evra,1436,2006/2007
1, Scott Carson,1418,2006/2007
2, Nigel Reo-Coker,1415,2006/2007
3, Nemanja Vidic,1402,2006/2007
4, Stephen Carr,1395,2006/2007
5, Brad Friedel,1395,2006/2007
6, Ivar Ingimarsson,1390,2006/2007
7, Ashley Cole,1380,2006/2007
8, Tim Howard,1377,2006/2007
9, Pedro Mendes,1373,2006/2007
10, Michael Ballack,1364,2006/2007
11, Mark Schwarzer,1354,2006/2007
12, Tomas Rosicky,1341,2006/2007
13, Didier Drogba,1330,2006/2007
14, Emre,1324,2006/2007
15, Lee Young-Pyo,1315,2006/2007
16, Sean Davis,1310,2006/2007
17, John O'Shea,1303,2006/2007
18, Keith Gillespie,1301,2006/2007
19, Jordan Stewart,1299,2006/2007
0, Ben Foster,1297,2006/2007
1, Wilfred Bouma,1295,2006/2007
2, Matt Holland,1289,2006/2007
3, Paddy Kenny,1277,2006/2007
4, Simon Davies,1274,2006/2007
5, Kanu,1274,2006/2007
6, Kevin Davies,1272,2006/2007
7, Leon Osman,1271,2006/2007
8, Emmerson Boyce,1268,2006/2007
9, Denny Landzaat,1267,2006/2007
10, Linvoy Primus,1258,2006/2007
11, Wayne Bridge,1255,2006/2007
12, Chris Armstrong,1247,2006/2007
13, Gabriel Agbonlahor,1237,2006/2007
14, Benni McCarthy,1231,2006/2007
15, Paulo Ferreira,1230,2006/2007
16, Gabriel Heinze,1226,2006/2007
17, Yakubu,1221,2006/2007
18, Graeme Murty,1218,2006/2007
19, Hayden Mullins,1215,2006/2007
0, Jonathan Woodgate,1212,2006/2007
1, Yossi Benayoun,1211,2006/2007
2, Wes Brown,1211,2006/2007
3, Jermaine Pennant,1211,2006/2007
4, James Harper,1210,2006/2007
5, Abdoulaye Méité,1210,2006/2007
6, José Reina,1208,2006/2007
7, Ashley Young,1203,2006/2007
8, Kevin Kilbane,1190,2006/2007
9, Brian McBride,1184,2006/2007
10, Micah Richards,1183,2006/2007
11, Derek Geary,1180,2006/2007
12, Antti Niemi,1179,2006/2007
13, Jonathan Spector,1174,2006/2007
14, Abdoulaye Faye,1162,2006/2007
15, William Gallas,1161,2006/2007
16, Steven Taylor,1151,2006/2007
17, Nicolas Anelka,1148,2006/2007
18, Jens Lehmann,1148,2006/2007
19, Emile Heskey,1146,2006/2007
0, Tom Huddlestone,1146,2006/2007
1, Edwin van der Sar,1146,2006/2007
2, Ben Thatcher,1141,2006/2007
3, Josip Skoko,1139,2006/2007
4, Matthew Etherington,1123,2006/2007
5, Obafemi Martins,1117,2006/2007
6, Stephen Hunt,1113,2006/2007
7, Emmanuel Adebayor,1112,2006/2007
8, Justin Hoyte,1108,2006/2007
9, Anton Ferdinand,1100,2006/2007
10, Geremi,1100,2006/2007
11, Andrew Davies,1099,2006/2007
12, Benoit Assou-Ekotto,1094,2006/2007
13, Carlos Bocanegra,1078,2006/2007
14, Darren Fletcher,1078,2006/2007
15, Tommy Smith,1078,2006/2007
16, Danny Shittu,1074,2006/2007
17, Jay DeMerit,1073,2006/2007
18, Kevin Nolan,1067,2006/2007
19, Amdy Faye,1042,2006/2007
0, Robert Green,1041,2006/2007
1, Darius Vassell,1037,2006/2007
2, Michael Tonge,1023,2006/2007
3, Peter Ramage,1014,2006/2007
4, Bobby Zamora,1010,2006/2007
5, Sol Campbell,1005,2006/2007
6, Noé Pamarot,1005,2006/2007
7, Moritz Volz,999,2006/2007
8, Adrian Mariappa,997,2006/2007
9, Dejan Stefanovic,997,2006/2007
10, Ledley King,990,2006/2007
11, Darius Henderson,989,2006/2007
12, Papa Bouba Diop,987,2006/2007
13, Steed Malbranque,987,2006/2007
14, Darren Bent,974,2006/2007
15, Teemu Tainio,974,2006/2007
16, Fábio Rochemback,973,2006/2007
17, André Ooijer,972,2006/2007
18, Johan Djourou,971,2006/2007
19, Glen Little,971,2006/2007
0, Liam Ridgewell,969,2006/2007
1, Shay Given,966,2006/2007
2, Steven Davis,960,2006/2007
3, Robbie Savage,952,2006/2007
4, Tomasz Radzinski,951,2006/2007
5, Alan Stubbs,949,2006/2007
6, Souleymane Diawara,947,2006/2007
7, Chris Kirkland,947,2006/2007
8, Dennis Rommedahl,946,2006/2007
9, George McCartney,944,2006/2007
10, Thomas Sørensen,939,2006/2007
11, Mark Viduka,936,2006/2007
12, Hameur Bouazza,934,2006/2007
13, Lee Cattermole,931,2006/2007
14, Aaron Lennon,927,2006/2007
15, Lee McCulloch,926,2006/2007
16, Julio Arca,920,2006/2007
17, Carlos Tevez,914,2006/2007
18, Ibrahima Sonko,907,2006/2007
19, Titus Bramble,896,2006/2007
0, Salomon Kalou,895,2006/2007
1, Zurab Khizanishvili,890,2006/2007
2, Nick Montgomery,873,2006/2007
3, Djimi Traore,872,2006/2007
4, Kevin Doyle,869,2006/2007
5, Thierry Henry,869,2006/2007
6, Hossam Ghaly,860,2006/2007
7, Zat Knight,860,2006/2007
8, Andrew Johnson,856,2006/2007
9, Danny Gabbidon,853,2006/2007
10, Paul Scharner,850,2006/2007
11, Chris Morgan,846,2006/2007
12, Andy Reid,841,2006/2007
13, Damien Francis,831,2006/2007
14, Fitz Hall,831,2006/2007
15, Kieron Dyer,828,2006/2007
16, Seol Ki-Hyeon,828,2006/2007
17, Robert Kozluk,822,2006/2007
18, Robert Hulse,820,2006/2007
19, Damien Duff,817,2006/2007
0, John Obi Mikel,816,2006/2007
1, Mohamed Sissoko,811,2006/2007
2, Darren Ambrose,809,2006/2007
3, Lloyd Doyley,807,2006/2007
4, Bryan Hughes,804,2006/2007
5, Robbie Keane,804,2006/2007
6, Arjen Robben,799,2006/2007
7, Gary Cahill,786,2006/2007
8, Luis Boa Morte,785,2006/2007
9, Kazim,780,2006/2007
10, Ryan Taylor,779,2006/2007
11, Shaun Wright-Phillips,774,2006/2007
12, Robin van Persie,765,2006/2007
13, Stephen Warnock,763,2006/2007
14, Louis Saha,762,2006/2007
15, Phil Bardsley,761,2006/2007
16, Benjani,759,2006/2007
17, Nicky Weaver,759,2006/2007
18, Aaron Mokoena,754,2006/2007
19, Georgios Samaras,754,2006/2007
0, Hatem Trabelsi,750,2006/2007
1, Aaron Hughes,748,2006/2007
2, Trevor Sinclair,748,2006/2007
3, Fábio Aurélio,745,2006/2007
4, Mikele Leigertwood,737,2006/2007
5, Andriy Shevchenko,736,2006/2007
6, Tim Cahill,734,2006/2007
7, Peter Crouch,733,2006/2007
8, Wayne Routledge,733,2006/2007
9, Arjan De Zeeuw,727,2006/2007
10, James Morrison,724,2006/2007
11, Antonio Valencia,724,2006/2007
12, Ricardo Gardner,719,2006/2007
13, Calum Davenport,710,2006/2007
14, Abel Xavier,710,2006/2007
15, Claude Davis,709,2006/2007
16, James Collins,706,2006/2007
17, Bernardo Corradi,704,2006/2007
18, Stephen Ireland,704,2006/2007
19, Antoine Sibierski,701,2006/2007
0, Craig Bellamy,700,2006/2007
1, Lee Bowyer,700,2006/2007
2, Niko Kranjcar,695,2006/2007
3, Celestine Babayaro,691,2006/2007
4, Juan Pablo Ángel,687,2006/2007
5, Steve Harper,684,2006/2007
6, Nedum Onuoha,684,2006/2007
7, Manuel Fernandes,679,2006/2007
8, Marlon Harewood,678,2006/2007
9, Jermain Defoe,673,2006/2007
10, Luis García,673,2006/2007
11, Petr Cech,670,2006/2007
12, Michael Gray,670,2006/2007
13, Leigh Bromby,668,2006/2007
14, Julio Baptista,668,2006/2007
15, Mark González,667,2006/2007
16, Marcus Bent,663,2006/2007
17, Javier Mascherano,660,2006/2007
18, Mathieu Flamini,657,2006/2007
19, Tony Hibbert,655,2006/2007
0, Craig Moore,649,2006/2007
1, Alexandre Song,645,2006/2007
2, Stephen Jordan,638,2006/2007
3, Michael Ball,637,2006/2007
4, Philippe Christanval,636,2006/2007
5, Leroy Lita,636,2006/2007
6, James Beattie,634,2006/2007
7, Matt Jackson,626,2006/2007
8, Fredrik Ljungberg,618,2006/2007
9, Heidar Helguson,617,2006/2007
10, Ian Pearce,617,2006/2007
11, Stephen Quinn,616,2006/2007
12, David Unsworth,610,2006/2007
13, Martin Laursen,608,2006/2007
14, Jerome Thomas,604,2006/2007
15, Brynjar Gunnarsson,591,2006/2007
16, Henri Camara,589,2006/2007
17, Christian Dailly,586,2006/2007
18, Charles N'Zogbia,584,2006/2007
19, Nuno Valente,583,2006/2007
0, Ousmane Dabo,582,2006/2007
1, Dietmar Hamann,581,2006/2007
2, Shabani Nonda,574,2006/2007
3, Henrik Pedersen,571,2006/2007
4, Abou Diaby,569,2006/2007
5, Lomana Lua Lua,565,2006/2007
6, Ryan Nelsen,565,2006/2007
7, Claudio Reyna,564,2006/2007
8, Khalid Boulahrouz,562,2006/2007
9, Christopher Samba,560,2006/2007
10, Gary Naysmith,557,2006/2007
11, Ulises de la Cruz,543,2006/2007
12, Al Bangura,533,2006/2007
13, Malky MacKay,532,2006/2007
14, Claus Jensen,527,2006/2007
15, Sun Jihai,525,2006/2007
16, Richard Hughes,521,2006/2007
17, John Oster,517,2006/2007
18, Andranik Teymourian,499,2006/2007
19, Mark Noble,491,2006/2007
0, John Carew,481,2006/2007
1, Danny Webber,481,2006/2007
2, Boudewijn Zenden,475,2006/2007
3, Roy Carroll,468,2006/2007
4, Osei Sankofa,462,2006/2007
5, DaMarcus Beasley,460,2006/2007
6, Paul Huntington,459,2006/2007
7, Álvaro Arbeloa,456,2006/2007
